ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
576,simple,TPL-IDR-193-FM,,"Idiot Repellent Fridge magnet",1,0,visible,"<p>A cheeky addition to your fridge, locker door, or pretty much any magnetic surface, this Idiot Repellent magnet is a subtle way to get certain people to stay away.</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,1,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Humor & Memes, Typography",,"https://theproductlab.in/wp-content/uploads/2024/05/Idiot-repellent-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Idiot-repelent-keychains.jpg, https://theproductlab.in/wp-content/uploads/2025/01/Idiot-3D-Sticker-pack.jpg, https://theproductlab.in/wp-content/uploads/2024/05/idiot-repellent-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Idiot-repellent-magnet-1.jpg",,,,,,,,,0,,,,,
577,simple,TPL-STR-359-FM,,"Starwars R2D2 Fridge magnet",1,0,visible,"<p>Bring the galaxy far, far away to your home with this R2D2 magnet, a stellar addition to your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,4,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Movies & TV, Pop Culture",,"https://theproductlab.in/wp-content/uploads/2024/05/Starwars-R2D2-magnet.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Starwars-R2D2-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/R2D2-star-wars-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Star-wars-Millenium-falcon-sticker-pack.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Starwars-R2D2-magnet.jpg",,,,,,,,,0,,,,,
578,simple,TPL-FOA-136-FM,,"Forever alone Fridge magnet",1,0,visible,"<p>Embrace the solo life with this Forever Alone magnet, a humorous touch for any magnetic surface like your fridge or locker door!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,0,0,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Humor & Memes, Pop Culture",,"https://theproductlab.in/wp-content/uploads/2024/05/Forever-alone-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Forever-alone-magnet-1.jpg",,,,,,,,,0,,,,,
579,simple,TPL-BIB-39-FM,,"Bibliophile Fridge magnet",1,0,visible,"<p>Show off your love for books with this Bibliophile magnet, a charming way to decorate your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,1,1,0,0,0,0,0,0,0,,,225,"Fridge magnets",,,"https://theproductlab.in/wp-content/uploads/2024/05/Just-one-more-chapter-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Just-one-more-chapter-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Bibliophile-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Just-one-more-chapter-magnet-1.jpg",,,,,,,,,0,,,,,
580,simple,TPL-UNI-388-FM,,"Unicorn Fridge magnet",1,0,visible,"<p>Add a touch of magic to your space with this Unicorn magnet, a whimsical accessory perfect for your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,4,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Art & Design, Pop Culture",,"https://theproductlab.in/wp-content/uploads/2024/05/Unicorn-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Unicorn-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/unicorn-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Unicorn-earrings-scaled.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Unicorn-magnet-1.jpg",,,,,,,,,0,,,,,
581,simple,TPL-BOB-43-FM,,"Boss Babe Fridge magnet",1,0,visible,"<p>Celebrate your inner Boss Babe with this empowering magnet, an ideal addition to your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,0,0,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Humor & Memes, Typography",,"https://theproductlab.in/wp-content/uploads/2024/05/Boss-babe-magnet.jpg, https://theproductlab.in/wp-content/uploads/2024/05/boss-babe-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Boss-Babe-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Boss-babe-magnet.jpg",,,,,,,,,0,,,,,
582,simple,TPL-VIA-389-FM,,"Vacation in a bottle Fridge magnet",1,0,visible,"<p>Capture the essence of relaxation with this Vacation in a Bottle magnet, a soothing reminder to put on any magnetic surface, including your fridge or locker door!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,1,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Art & Design, Minimalist, Travel",,"https://theproductlab.in/wp-content/uploads/2024/05/Vatation-in-a-bottle-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Vacation-in-a-bottle-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Vacation-in-a-bottle-earrings-1-scaled.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Vatation-in-a-bottle-magnet-1.jpg",,,,,,,,,0,,,,,
583,simple,TPL-WIA-404-FM,,"world in a bottle Fridge magnet",1,0,visible,"<p>Keep the spirit of adventure alive with this World in a Bottle magnet, perfect for your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,0,0,1,0,0,0,0,0,0,0,,,225,"Fridge magnets",,,"https://theproductlab.in/wp-content/uploads/2024/05/World-in-a-bottle-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Explore-more-sticker-pack-1.jpg",,,,,,,,,0,,,,,
584,simple,TPL-CAL-60-FM,,"Camping lighter Fridge magnet",1,0,visible,"<p>A fun accessory for your fridge, locker door, or pretty much any magnetic surface, this Camping Lighter magnet is sure to spark conversations with anyone who sees it!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,5,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Urban & Street",,"https://theproductlab.in/wp-content/uploads/2024/05/Camping-lighter-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Camp-lighter-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/caming-lighter-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Camping-lighter-magnet-1.jpg",,,,,,,,,0,,,,,
603,simple,TPL-BUR-59-FM,,"Burger Fridge magnet",1,0,visible,"<p>Show your love for delicious burgers with this mouth-watering magnet, a tasty addition to your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,0,0,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Food & Drinks",,"https://theproductlab.in/wp-content/uploads/2024/05/Burgers-magnet.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Burger-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/burgers-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Burger-earrings-scaled.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Burgers-magnet.jpg",,,,,,,,,0,,,,,
606,simple,TPL-FRI-140-FM,,"Fries Fridge magnet",1,0,visible,"<p>Celebrate the best avatar of the humble potato with this Fries magnet, a fun way to accessorize your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,1,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Food & Drinks, Humor & Memes",,"https://theproductlab.in/wp-content/uploads/2024/05/Fries-magnet.jpg, https://theproductlab.in/wp-content/uploads/2024/05/french-fries-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Fries-earrings-scaled-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/French-Fries-keychains.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Fries-magnet.jpg",,,,,,,,,0,,,,,
609,simple,TPL-MCP-231-FM,,"Moka Coffee Pot Fridge magnet",1,0,visible,"<p>Perfect for coffee lovers, this Moka Coffee Pot magnet adds a touch of caffeine-inspired charm to your fridge, locker door, or any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,6,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Food & Drinks, Minimalist",,"https://theproductlab.in/wp-content/uploads/2024/05/Moka-ot-magnet-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Moka-ot-magnet-1.jpg",,,,,,,,,0,,,,,
613,simple,TPL-TRB-385-FM,,"Travel backpack Fridge magnet",1,0,visible,"<p>Your daily reminder to finish those leftovers and put that dinner money towards your travel fund, this Travel Backpack magnet is a fun way to accessorize your fridge, locker door, or pretty much any magnetic surface!</p>\n","<p>Our premium quality fridge magnets are handcrafted for you to use on your fridge, locker, cupboard doors, or any other magnetic surface.</p>\n<p><strong>Size</strong>: 3 inches</p>\n<p><strong>Material</strong>: High-quality glossy acrylic with single-sided print and magnetic back</p>\n<p>Please note all orders are shipped between 48-72 hours.</p>\n<p>Follow us on <a href=""https://www.instagram.com/the.product.lab/"">Instagram</a> to check out our collection of <a href=""https://theproductlab.in/product-category/fridge-magnets/"">Fridge Magnets</a> and more.</p>\n",,,taxable,,1,5,1,0,0,0,0,0,0,0,,,225,"Fridge magnets","Art & Design, Minimalist, Travel",,"https://theproductlab.in/wp-content/uploads/2024/05/Travel-backpack-magnet.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Travel-backpack-key-chain-keychains-1.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Travel-backpack-lapel-pin.jpg, https://theproductlab.in/wp-content/uploads/2024/05/Travel-backpack-magnet.jpg",,,,,,,,,0,,,,,
